"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"Reviewed in the United States on December 22, 2019","Amazon Customer","yes","yes","Yes","YES, dexent towels at a decent price.  As an adult, you should know not to wash towels with dissimilar items like black shirts or blue jeans. I made that mistake once in my youth. Hotel towels vary, but these are definitely an improvement iver the smorgasbord of towels I had. Bought 2 sets, only washed them twice so far and no problems. Don't read too many reviews, or you'll never be satisfied enough to make a choice. Just my $0.02",4,"-","-","https://www.amazon.com/gp/customer-reviews/R1EVR099QRHFGL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on October 7, 2019","rural lady","yes","yes","good for price","This towel set was very good for the price.  I hoped they would have been a little thicker but the color was just what I needed so happy about that.  I also found there to be a lot of attached  loose thread ends on the towels, especially on the corners of the wash clothes and hand towels.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R2H5GOGIC1W60J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCRXMQN","Color: Green | Item Package Quantity: 8"
"Reviewed in the United States on June 18, 2019","Shara Atkinson","yes","yes","Great customer service!","I don't expect perfection, but I do expect good customer service.  When I had an issue with my purchase, this seller stepped up and made things right for me.I would buy from them again.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R1JCILJKWHMKW8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCLZTZ1","Color: Beige | Item Package Quantity: 8"
"Reviewed in the United States on April 22, 2019","Daniel Fleming","yes","yes","Good Product, but","It a fine towel in all features but one. It leaves a lot of lint. In our case it's red lint.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R3EGDELHLQ4DAT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCJT6DS","Color: Burgundy | Item Package Quantity: 8"
"Reviewed in the United States on January 3, 2019","JDK","yes","yes","very nice for the price","Large , very soft towels",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3OKJI1XZEGUXU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on July 19, 2020","Gregg Morris","yes","yes","Great customer service from White Classic","White Classic and a support manager named Olivia have given me hope that world hasn't totally gone to hell in a hand basket! I ordered a set of these towels in pink and grey last Monday. They arrived Wednesday. usual great Prime service. I washed and dried them per the directions and the pink bath towels were not soft and absorbent once washed and dried. The hand towel and wash cloths were. And, the grey set was wonderfull As advertised. My wife tried the pink set and said they were scratchy like sand paper but absorbent. I went to the White Classic website and filled out and Contact Us form detailing the problem and asking their advice - return to Amazon, etc. I also filled out their warranty form. (Yes, they come with a 2 year warranty!). The next morning an email from Olivia, their support manager, was awaiting me. Very nice. Very professional. Whatever would make life easier. Return to Amazon. Get a refund from White Classic. Get a replacement from White Classic. I opted for the replacement from White Classic. I was only expecting the 2 towels but this morning (Sunday no less!) USPS delivers an entire pink replacement package. I washed and dried them and they are every bit as soft and absorbent as the grey set was. A great product and even greater customer service. I'll buy a lot more of these towels!",5,"-","-","https://www.amazon.com/gp/customer-reviews/RUAPQZPC02ZU5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCNLTRJ","Color: Pink | Item Package Quantity: 8"
"Reviewed in the United States on January 5, 2020","Linda G.","yes","yes","Soft and Absorbent","I first noticed this bath towel set for the currently hard to find burgundy color. The color is very vibrant and as pictured by the seller.  The towels are soft, plush, and very absorbent. My experience with towel purchase is that the towels that are heavy and tightly bound are not soft nor absorbent.  The lighter weight towels do not hold up well in the laundry of them and some snag easily.  This Classic Luxury Towel Set is neither too heavy nor too light but just the right combination of plushness and absorbency.  I was pleased with my purchase and the price did not break the bank.  .",5,"-","-","https://www.amazon.com/gp/customer-reviews/R23HSA5Z3X7VI0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCJT6DS","Color: Burgundy | Item Package Quantity: 8"
"Reviewed in the United States on January 20, 2020","lost in space","yes","yes","Did I receive the same towels?","I bought these after reading reviews here that they were soft, thick and luxurious.  They're not.  These definitely don't resemble the main photos in the Amazon ad.  They're thin, run-of-the-mill towels that I could find at any Walmart or Target store at a low price.  I would estimate that these will last a little over a year before they'll need to be replaced.  I don't like leaving negative reviews, but these were a disappointment.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R17X2TL94ESUQP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCRXMQN","Color: Green | Item Package Quantity: 8"
"Reviewed in the United States on May 24, 2019","GaffMom","yes","yes","Wonderful Towels for a affordable price!","I'm always a little hesitant when buying stuff like towels that aren't over priced because they always seem to be extremely cheap material and fall apart easily. So far this has been the opposite experience with these towels. They are super soft, hold the water after a shower, a bath and even after bathing a corgi! My husband was pleasantly surprised as well. Would recommend these!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2OMYZ7NZEYCBC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9NPH8S","Color: Grey | Item Package Quantity: 8"
"Reviewed in the United States on May 17, 2019","Richard A Hitchcock","yes","yes","Lint was awfully heavy off towels in first washing","If you are going to wash these towels for the first time DO NOT WASH with anything else as they shed heavy lint  , see pictures. Towels are not as fluffy or thick  as I thought they would be and the loss of the cotton in form of lint was considerable. Absorbency has not been tested yet.",2,"https://images-na.ssl-images-amazon.com/images/I/31uiTHLVKhL.jpg , https://images-na.ssl-images-amazon.com/images/I/51XxkFPBV0L.jpg","-","https://www.amazon.com/gp/customer-reviews/R1F8RQ60WC5CE3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCLZTZ1","Color: Beige | Item Package Quantity: 8"
"Reviewed in the United States on April 22, 2019","Sue Stuck","yes","yes","Good value for the money","The towel set included 2 bath towels, 2 hand towels, and 4 wash cloths and it was nice having the additional wash cloths. I'm completely happy with my choice of this towel set, so much so that I have ordered 3 more sets.  I just wish there was a matching bath mat set.  I read somewhere that that will be offered soon.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RX27KICER2PXV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCRXMQN","Color: Green | Item Package Quantity: 8"
"Reviewed in the United States on January 16, 2020","Liza Rose","yes","yes","Beautiful Towels","The cranberry color is beautiful, very vibrant. They are so absorbent and quick drying. They came in one day, with a warranty and washing instructions.I won’t hesitate to buy more at such an affordable price.",5,"https://images-na.ssl-images-amazon.com/images/I/71LdJ+PvFTL.jpg , https://images-na.ssl-images-amazon.com/images/I/71y9ad6A0NL.jpg","-","https://www.amazon.com/gp/customer-reviews/R3FMATUSABYOOW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCJT6DS","Color: Burgundy | Item Package Quantity: 8"
"Reviewed in the United States on July 5, 2020","Aaron S.","yes","yes","The color dye is running out of the towels","No we did not bleach these all we did was wash our hands and dryer hands and wash our face... No bleach or cleaner touch these all the colors gone something's wrong with them",1,"https://images-na.ssl-images-amazon.com/images/I/71G05i45zFL.jpg , https://images-na.ssl-images-amazon.com/images/I/81DkGPniOBL.jpg","-","https://www.amazon.com/gp/customer-reviews/RT6HNYZE88MJR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCRXMQN","Color: Green | Item Package Quantity: 8"
"Reviewed in the United States on May 20, 2020","Aimee Buckley","yes","yes","Falls Apart After 1 Wash!","I washed these before use and they left a ridiculous amount of lint/strands all over my washing machine and after I dried them every towel had started to unravel in at least one section and had strands coming off. I returned them!",1,"-","-","https://www.amazon.com/gp/customer-reviews/R118HA7MWHPKIL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCJT6DS","Color: Burgundy | Item Package Quantity: 8"
"Reviewed in the United States on January 20, 2020","Gregory S Boggs","yes","yes","Unraveled after first wash","Unraveled after first wash. Returned for a refund. Not what I was expecting with all the great reviews.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R36WHAAOYZFRTW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCRXMQN","Color: Green | Item Package Quantity: 8"
"Reviewed in the United States on November 1, 2019","Amazon Customer","yes","yes","Poor quality","These towels fell apart in the washer... after the first wash.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3ERKWZT6KDOYV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCLZTZ1","Color: Beige | Item Package Quantity: 8"
"Reviewed in the United States on March 29, 2019","James Van Royan","yes","yes","Like a luxury hotel towel","I was looking for a towel just like in a luxury hotel. Found it.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3BXON0MEF9D8G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on April 9, 2019","Meline Arakelyan","yes","yes","It's not 8 it's 6","I got only 6 pc. I don't kmow how can I write to them",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1JEY5GEEGAOSE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCLZTZ1","Color: Beige | Item Package Quantity: 8"
"Reviewed in the United States on May 7, 2019","Katy Bercume","yes","yes","Dryer Lint Trap Filler","These are great towels.  They are thick and very absorbent however, they do leave a lot of lint in your dryers lint trap.  I have laundered these twice now and the lint trap is literally FULL to OVERFLOWING!",4,"-","-","https://www.amazon.com/gp/customer-reviews/R28NY3JRX7W53N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9NPH8S","Color: Grey | Item Package Quantity: 8"
"Reviewed in the United States on June 2, 2019","CH","yes","yes","What a Rip-off","Directions:  Wash to fluff up. Washed, Dried.  No Fluff.  Thin, thin, rough towels.  Hand towels paper thin. One towel came unstitched at the top seam.  Costco towels thicker, fluffier, softer.  Returning. Don't waste your time.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2HF6INAAOTO15/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCRXMQN","Color: Green | Item Package Quantity: 8"
"Reviewed in the United States on February 6, 2019","Lana","-","yes","gave it as a gift","A friend of mine mentioned she needed new towels and I bought them for her for her birthday. She loved them and said they were great. I haven't seen them, but she is very happy.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RQA76LPD78UQT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on October 8, 2020","MatthewGB","yes","yes","Nice and fluffy","So far I’m pretty impressed, I bought 3 sets which arrived today and unpacking these felt really substantial though obviously pretty flat. I laundered them fairly quickly and they came out exactly how they should, fluffy and soft enough that my cat needed in on the folding action. Obviously on the first wash there’s a fair amount of lint left behind. One thing people don’t know about lint on new towels is it’s actually fibers that get statically attracted to them through manufacturing, washing breaks down the static and releases the fibers Which then fills up your lint trap. It’s early days for a full review but so far I’m happy.. UPDATE. After multiple washes the towels are still soft and fluffy. The washcloths though are considerably thinner, which suggests the thread count is significantly inferior to the towels. I’m still overall happy with the purchase but it’s a cheap move.",4,"https://images-na.ssl-images-amazon.com/images/I/71zM85WrNOL.jpg","-","https://www.amazon.com/gp/customer-reviews/R3ML92UTTU7H54/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
