"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"Reviewed in the United States on March 31, 2018","Kinyattera Williams","yes","-","Very nice","Exactly what I expected. Very nice",5,"-","-","https://www.amazon.com/gp/customer-reviews/R29E90JKYKO78J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SOTQ","Size: 6-Piece Set | Color: Plum"
"Reviewed in the United States on January 18, 2013","Hebgb","yes","-","Very nice towels.","These are BIG towels and are very absorbent. The ONLY ""complaint"" i have is it took me three washes to get rid of the shedding. Little specks of lint would fall in my shower, but after washing a few times that stopped. Overall, great towels.",4,"-","-","https://www.amazon.com/gp/customer-reviews/RQ598PSTG0YQI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPWM","Size: 6-Piece Set | Color: Navy"
"Reviewed in the United States on December 14, 2018","Marcia quinn","yes","-","Strange smell","Have not washed them took them out of plastic bag and they have an unpleasant odor",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2PTU8W8VBIR45/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SOTQ","Size: 6-Piece Set | Color: Plum"
"Reviewed in the United States on January 5, 2016","MissingAFishbowl","yes","-","Durable and absorbant","These are not as absorbent as some fluff-ball monstrosity, but I would never have one of those in my house.After a great deal of wear, no threads have yet to come loose, and they still come clean.You will want to give these a wash in hot water by themselves before their first use, to bleed out some dye and get them fluffy.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R32TIP4E4XI1SJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on September 28, 2015","Cotton Flower","yes","-","Great price and decent quality","Great price and decent quality. Biggest complaint is the lint! Oh my God, this thing produces so much lint! I bought 2 sets for our vacation home and when I did the first wash, I literally had to clean the lint out not once, not twice, not three times, but 4 times! I will update this review after I used them for a little bit longer.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R2EMWK3GVRWYB8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on June 3, 2018","Carol Kerns","yes","-","These towels are so so. The strings are coming ...","These towels are so so.  The strings are coming loose from the ends of the hand towels,",3,"-","-","https://www.amazon.com/gp/customer-reviews/R3N0WMH7GMCNHY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPFY","Size: 6-Piece Set | Color: Moss"
"Reviewed in the United States on June 17, 2013","Jenn","yes","-","Great Towels!!","I did not have the lint issue that I have been reading about.  I have been using them for about 2 months, my kids not fight over who is using them.  The come out of the dryer softer and fluffier each time I wash them.  I really like the quality of these towels, and I love the price!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R4Z2EIKHBU3MC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZGC","Size: 6-Piece Set | Color: Cocoa"
"Reviewed in the United States on January 12, 2014","akicita","yes","-","really good set Egyptian towels","when they first come out of the package, I wasn't too sure about the quality of these towels so I put them through a wash cycle on cold with an extra rinse first. not only are they good towels to use after a shower or bath, they look very nice if they're used for the decor only.the package arrived in a very timely manner.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3LC5H4VZE4SYL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on October 22, 2017","Nathan","yes","-","Four Stars","These leave pills until thoroughly broken in",4,"-","-","https://www.amazon.com/gp/customer-reviews/RUEUGMZEOP6NE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on January 15, 2018","Kerry MacDuff","yes","-","Two Stars","Dull color compared to the pictures.Would not have bought IRL.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R345Y844O095RC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on March 6, 2015","Tess","yes","-","Great Product for the Price!","I love the quality of these towels for the price!!! I had previously purchased two other sets for my in-laws for gifts, and once we remodeled our bathroom, I decided to add these to our collection! The size of the bath towel is perfect, as I am not a fan of the bath sheet as is my husband. Overall, great product!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R79MZFJUVH3KF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on September 16, 2013","sabrina","yes","-","Crazy fuzz","Although the size and feel of these towels are wonderful they are still shedding fuzz and the side edges are frayed after just the first wash, not talking about the hem on the ends but the long side of the towels.  They do the job but are a mess for the washer and lint catcher in the dryer.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R10POQCD6A2VQU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on August 10, 2017","Amazon Customer","yes","-","Not colored as pictured","We loved the sand colored Pinzon towels we got for our wedding so much. They were soft and fluffy like a towel should be, so we ordered these purple ones too. When they arrived, I was disappointed to find they are quite a VERY different shade than in the picture! They are actually a light dusty lavender.Beautiful color, just not the color they were advertised to be.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3PQ09KAN8BDQI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SOTQ","Size: 6-Piece Set | Color: Plum"
"Reviewed in the United States on January 18, 2013","K. Corey","yes","-","These towels are not overly fluffy","I hate fluffy towels. These are nice, everyday towels with a little flourish in the band. I bought these to put out in the bathroom when we show our house for sale. But I like the weight so much, I'm going to start replacing my ancient towels with these.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R19EY48027DT2U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZFI","Size: 6-Piece Set | Color: Cream"
"Reviewed in the United States on August 28, 2017","J","yes","-","Five Stars","Soft and warm, absorbs water very well.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R13O8AV53LBZ0Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B01M71TR2I","Size: 4 Bath Towels | Color: White"
"Reviewed in the United States on April 23, 2015","Sid Brewer","yes","-","very good size. You can't beat these for the price","This is our 3rd set of these towels.  We bought our first two a little over a year ago.  They get a lot of use.  They hold up well to the abuse of constant washing and drying.  Very soft, very good size.  You can't beat these for the price.  We have paid more for towels that are nowhere near this quality.  Great buy!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3AA9DGOYG8AWD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZEY","Size: 6-Piece Set | Color: Driftwood"
"Reviewed in the United States on March 7, 2017","Adelina ","yes","-","Thought I had chicken pox or something","I washed and dried the towels then used as normal. After a nice hot shower, I dried off and I look down and see red dots down low. My mind starts racing. Then I see the same red dots on my face and arms.Slightly relieved but still freaking out. Then I realize the red dots are the TOWEL FREAKING SHEDDING ON ME. 😑😑😑 So annoying because they look nice, but the shedding is unbearable.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2R09DMT1QR0OE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on June 15, 2015","GQ","yes","-","Mediocre","You get what you pay for. Don't be fooled, these towels are cheap and fray easily. Definitely not luxurious as I thought they would be, but then again that's what happens when you shop on the internet. Luckily these towels are only used in my spare bathroom. If you are looking for a quality set of towels, this isn't it.",3,"-","-","https://www.amazon.com/gp/customer-reviews/RIOHPPE4HEBMI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on February 7, 2013","Jill","yes","-","Nice Towel Set!!","This towel set was perfect for my guest bathroom, since I couldn't decide on a specific color scheme. The towels are quite thick, and the price was better than I could have bought with my employee discount!!! Yes, I would recommend this product.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2VUBLH5U4SGT3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZFI","Size: 6-Piece Set | Color: Cream"
"Reviewed in the United States on June 15, 2013","William","yes","-","Wayyy nicer than expected!","Bought this set just cause I was tired of using one microfiber travel towel over and over. Didn't expect them to be this nice for such a cheap price. So soft, the towels are pretty big (I'm just about 6 foot 180lbs and they're big for me), and I keep forgetting it is a 6 piece set. So far have only used just the one towel and I would have paid the same price just for the one.*Just one tip- Wash them before you use them. Probably sounds obvious but they felt pretty good when I opened the package and i was like, gotta try em out.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R31UAY8Y5YZWE4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZEY","Size: 6-Piece Set | Color: Driftwood"
"Reviewed in the United States on September 9, 2013","Audrey LaGar","yes","-","love","these towels are a great deal. they are vibrant red, large sizes and have stood up to the wash just fine.never got any fuzzies coming off like I have had happen with other towels. Im so thrilled with this deal, if I ever need more towels I know where to get them!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R26RJLX9BKA1G1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on January 8, 2017","Little Jimmy Two Balls","yes","-","Purchased as a gift for me from my wish list ...","Purchased as a gift for me from my wish list.  First wash on gentle, warm deteriorated the hem on one of the hand towels.  Extreme lot of lint in the washer and the dryer...guess you can expect that but I'm wondering if it will 'shed' even more or the next wash.Failed to find contact information of Pinzon.  Maybe they will replace the towel when they see this.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R15OC2NNJ7O65S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZGC","Size: 6-Piece Set | Color: Cocoa"
"Reviewed in the United States on September 26, 2015","Jwinter0520","yes","-","The shedding never ends...","These appear plush and high quality upon first look...but the quality is terrible. I've now washed and dried mine (in dryer) six times and they are still covered in massive amounts of lint. They will fill the lint trap on the dryer twice in half an hour and there is still so much lint on the actual towels. With so much shedding, I can't believe there's any towel left! There is nothing more annoying than getting lint all over yourself as you try to dry off. Ugh. Will not buy Amazon's originals anymore when it comes to bed and bath... you get what you pay for.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3791GED7U4VUG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZGC","Size: 6-Piece Set | Color: Cocoa"
"Reviewed in the United States on February 3, 2014","ljm","yes","-","Get what you pay for","These towels have been washed 2 times and are already starting to fray along the edges.  They are thick and fluff up nicely after washing, but produce LOTS of lint.  I am disappointed because I thought I would get a nice set of towels for a good price.  These will have to be replaced soon because they are coming apart along the edges.  I would not recommend buying them.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R2001NB23MSZ6M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZFI","Size: 6-Piece Set | Color: Cream"
"Reviewed in the United States on May 29, 2014","jp","yes","-","Continues to drop lint :(","i bought the brown set. the towel size is exactly what i was looking for but the quality is poor. After two months this towel still drops lint all over skin and my washing machine. I am extremely disappointed and so the search continues for a dually, economical and quality towel set.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R3LYJK4KB0UJE4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZGC","Size: 6-Piece Set | Color: Cocoa"
"Reviewed in the United States on January 14, 2014","Linda","yes","-","Nice but pieces are not all from same dye lot","Nice bath set, very lush, but just don't expect all the pieces, the wash cloths, hand towels and bath towels, to be made from the same dye lot.  The wash cloths and hand towels delivered to me in the set are lighter and the variance is fairly obvious if it matters to you.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R2JBSUWY8BDVMG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZGC","Size: 6-Piece Set | Color: Cocoa"
"Reviewed in the United States on May 17, 2015","Virginia G.","yes","-","Very Nice","These towels are very nice and do the job.  They are very linty for the first few washes.  I am finding that they are getting more soft and absorbent with washings.  No loose strings, decorative band does not shrink up like some other towels I have had.  Overall, I like them well enough to have gotten another set.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1HMAVIUYF4864/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SOTQ","Size: 6-Piece Set | Color: Plum"
"Reviewed in the United States on July 3, 2018","Thayná Menezes","yes","-","Thought it would be softer","Once you wash, it’s not soft at all!",3,"-","-","https://www.amazon.com/gp/customer-reviews/R15IEKZU56ND2Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZFI","Size: 6-Piece Set | Color: Cream"
"Reviewed in the United States on March 15, 2018","Michael Gerard","yes","-","Five Stars","Quality is excellent!  We are so pleased.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2O1ACBSB6YLJ1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
