"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"Reviewed in the United States on September 28, 2020","sophia","yes","yes","Over Rated","Do not trust the ratings on this item. These towels are very thin and you can see right through them, after 1 washing they have already become stiff and rough and they snag very easily. I just wish I had known in advance they were this bad (before we used them). Really bad",2,"-","-","https://www.amazon.com/gp/customer-reviews/RNC7RMWNBTTE5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH7Y4W1","Color: Teal"
"Reviewed in the United States on February 17, 2021","Erin","yes","yes","Not what you expect for the price","This was a huge mistake, the towels were thin and the fabric is almost rough. Even after washing them. I’d rather go to walmart and individually buy towels at $4 a pop. These towels are dedicated to spills and vomit messes from kids from here on out. Yikes",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3OLIO7JEYKSJT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on September 7, 2020","Amazon Customer","yes","yes","Very unsatisfied! Nothing but lint.","These are the worst towels that I have ever Bought. They left lint all over another set of brand new white towels, lint came off constantly with every wash, and lint all over my body. I would never buy anything like this again. I am returning them and I don’t even want a replacement items. They have also ruined my other new white towels. Very unsatisfied!",1,"-","-","https://www.amazon.com/gp/customer-reviews/RPAK8WJX04TOP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B082QRRSF6","Color: Chocolate Brown"
"Reviewed in the United States on September 21, 2019","ricodba","yes","yes","Towels .","Ordered these after a set of Amazon Basics towels . Immediately see and feel the difference , though I do like the Amazon set for their value . Glamburg set was $30 . Went back to buy another set , $42 . Uhhh ........ no . Next please .",4,"-","-","https://www.amazon.com/gp/customer-reviews/RZ8RF398P3X2F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH7Y4W1","Color: Teal"
"Reviewed in the United States on August 31, 2021","Bea Hanson","yes","yes","Not oversized. Not as described","I sent them back",1,"-","-","https://www.amazon.com/gp/customer-reviews/RRRYC5TCUE4CE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B082QZ4CZV","Color: Orange"
"Reviewed in the United States on March 19, 2021","Teresa McGough","yes","yes","Disappointed","I just received today and was disappointed. Towels are not oversized and are not thick. Does not look like the quality that appears in the photo. This was a gift for someone.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3D08O7PYXJXQ9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TSPRQMP","Color: Burgundy"
"Reviewed in the United States on August 19, 2020","T. Hayes","yes","yes","If you are looking for nice towels these are not it.","The color is not the same as in the photo - and definitely not the thickness shown.  Very thin and probably wont last past one wash.  Not soft at all.  But hey we bought these for the RV so we will use these to wipe up spills and use on our dogs.  Bed Bath and Beyond trip to get better towels and the color we wanted.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1B7V0RZ54QJ6E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH7Y4W1","Color: Teal"
"Reviewed in the United States on February 22, 2021","GBG","yes","yes","Barely thicker than a paper towel","These looked nice, but when I received them, I was very disappointed. They are paper thin. Unfold them and hold them up against a light and you can see a whole lot of light through it, like a thin sheer curtain. They are fine for looks but to thin to be useful.",1,"-","-","https://www.amazon.com/gp/customer-reviews/RPJKVDDMJ5SLK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHD4S4H","Color: Navy"
"Reviewed in the United States on March 15, 2021","Jasmine Ewing","yes","yes","Terrible","Terrible. Not at all like the picture. Very thin. Poor quality",1,"-","-","https://www.amazon.com/gp/customer-reviews/R12HROCDLT0W6X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on October 4, 2020","Katisha Gore","yes","yes","Poor Quality","Color was darker than advertised and all of the clothes were super thin.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2K6B5LKW4QR94/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH7Y4W1","Color: Teal"
"Reviewed in the United States on December 21, 2020","David L","yes","yes","DO NOT BUY!!!","These are the worst towels I have ever purchased! Not only are they way too thin, they leave fuzz all over your skin when you get out of the shower. After the second wash, they came out of the washer with massive holes and need to be thrown out. Do not buy unless you only want to use them once!",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2CXOPEQTIM5GB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on February 10, 2021","green&white86","yes","yes","bath towels","these towels shed every place after using and are not thick or realy soft",1,"-","-","https://www.amazon.com/gp/customer-reviews/RIOMBEI38AOLZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TSPRQMP","Color: Burgundy"
"Reviewed in the United States on September 12, 2020","Gloria Hymer","yes","yes","Poor Quality","Extremely thin! Love the color but quality is poor. Verydisappointed! Oh and in the description of what you get is not an oversized bath towel!Very small. Overall waste of money!",1,"-","-","https://www.amazon.com/gp/customer-reviews/RHH74L4RLHYO3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TY1MNY9","Color: Purple"
"Reviewed in the United States on January 3, 2021","Amazon Customer","yes","yes","Great if you need rags....","These towels were so thin, I could have confused them with rags. The color was dull and they appeared dirty. Looking at the picture online I assumed they would brighten up my bathroom--I couldn't even hang them due to their disappointing look.",2,"-","-","https://www.amazon.com/gp/customer-reviews/RD2BF22SWTVAL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TY1MNY9","Color: Purple"
"Reviewed in the United States on September 6, 2020","Dani","yes","yes","they are cheep not hotel quality","they do not look like the picture but my husband likes them",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3TG8IOP5OY7OY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHBW7N2","Color: Sky Blue"
"Reviewed in the United States on October 2, 2020","JADS","yes","yes","Font buy","These towels are thin like car wash towels...I was cheated",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1DUVXINPCFITJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHBW7N2","Color: Sky Blue"
"Reviewed in the United States on November 24, 2020","Rose Hernandez","yes","yes","Not worth it","Awful towns I have to throw them away they just did not work for me falling apart I have to wash them several times to get all the lunch out and little stuff that was coming out of it's just no good",1,"-","-","https://www.amazon.com/gp/customer-reviews/R29CQKPW99EH7A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on September 27, 2020","luis m.","yes","yes","Nasty","There where wet  thats nasty and there not even soft.. and the size of the towels where wrong",1,"-","-","https://www.amazon.com/gp/customer-reviews/R114OQVDCOYNIY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on July 16, 2021","patricia farley","yes","yes","Tan dog chocolate towel","Thinner than I wanted when washed and dried them the length seam unraveled, cut it off and put it in the dogs bed",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2BNEPSPB0VD69/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B082QRRSF6","Color: Chocolate Brown"
"Reviewed in the United States on March 16, 2021","leonie tapper","yes","yes","Disgusting","Misleading advertisment.Colors are dull and has for thickness very flat and length shorter. I felt like I was robbed can I get a refund",1,"-","-","https://www.amazon.com/gp/customer-reviews/RKOL8WS0KMO4I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TSPQ5B8","Color: Coral Orange"
"Reviewed in the United States on September 15, 2020","Shannon Kutner","yes","yes","Nope","I was expecting something soft and nice. These are super thin. Not worth it.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2560ATZPNXP0P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHBW7N2","Color: Sky Blue"
"Reviewed in the United States on February 10, 2021","carol","yes","yes","Color Quality - Lime","The color was nothing like the photo. It is more yellowish. Disappointed. Cheap quality.  I returned it.  The lime green color is like a safety vest yellow....completely ugly!  It’s like cheap quality shop towels. Quite a rip off",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3VXOSTDDZVQKL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B082R676PD","Color: Neon Green"
"Reviewed in the United States on July 17, 2021","CeCe","yes","yes","Waste of $$$","These towels are cheap; after several washes they became discolored and felt rough. Don't waste your money.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2EE2JDLJRIN9N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TY1NKV3","Color: Light Grey"
"Reviewed in the United States on July 21, 2020","Diane","yes","yes","Poor quality","Pre-washed them.  They filled my dryer lint basket overflowing.  And then had little ""pills"" of lint all over the towels that had to be picked off even before using.  DO NOT Recommend these.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R2FQ4QM6XO3P5L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y23GQNR","Color: Green"
"Reviewed in the United States on February 27, 2021","Booker","yes","yes","I wish that I had fully read the bad reviews.","I wish that I had read the bad reviews. These are not spa or hotel like at all. These towels are good for rags.  You get what you pay for. I will be returning them.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2FS89H2I7VLQB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on October 19, 2020","Mandy Bertch","yes","yes","Works for dishes its so thin.","Thin and cheap. Not large in n size.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1PEMOLVPQ7X3L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on February 12, 2021","Valarie Veltre","yes","yes","Not thick, not soft, misrepresented ..","These are equivalent to a thin cheap towel you would buy in Kmart. Not thick, not fluffy, not soft. Picture definitely misrepresents the item sold.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1LHGXLFG8SDSL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B082QRCRBP","Color: Pink"
"Reviewed in the United States on January 6, 2021","Carla Presson","yes","yes","Cheaply made and thin","Very thin and cheaply made. We returned these and bought a different set!",1,"-","-","https://www.amazon.com/gp/customer-reviews/RK4OQ2GNPWY07/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHD4S4H","Color: Navy"
"Reviewed in the United States on November 23, 2020","Ed H.","yes","yes","I'm returning these","THese towells are nothing but rags defined as absorbent towells i didn,t even try them didn't have to i could see there was no absorbency",1,"-","-","https://www.amazon.com/gp/customer-reviews/RL3OLL5FIHTWV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TSPRQMP","Color: Burgundy"
"Reviewed in the United States on May 14, 2020","Sheryl A. Yates","yes","yes","still fuzzing after 12+ machine washes","I have washed them in hot, cold, delicate, and heavy cycles, and they are still leaving fuzz everywhere. It is so bad that my husband refuses to use them. I ended up donating them to the Thrift store.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R1JAHD61JZYIL4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH7Y4W1","Color: Teal"
"Reviewed in the United States on June 11, 2020","ms jones","yes","yes","Color fades","The color had faded with only two washes with no bleach",3,"-","-","https://www.amazon.com/gp/customer-reviews/R23RHZ9YN113M4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHBW7N2","Color: Sky Blue"
"Reviewed in the United States on July 18, 2021","Farah","yes","yes","Not recommended","I got these towels in blue and they colored my bathroom, my nails and my bathtub blue!,They produce so many small dusty particles that stay for weeks and weeks.I returned them 2 weeks ago and the blue stuff is still all over my house",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3OEJ7VY01PJ98/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on November 4, 2020","Robbin L. Stoddard","yes","yes","Not Very Thick","The color is beautiful. Deep and true to the picture. The thickness isn't great. Not the quality of fabric I was hoping for.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R1X4509OPU4BSC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH7Y4W1","Color: Teal"
"Reviewed in the United States on February 24, 2021","Laura McAdams","yes","yes","Thin","These look way better than what they are. When I received them they were very thin. Towels that I could buy at Walmart for $1.50-$2.00. Super soft my ass. Don't waste your money.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2ESRO6BYGO5KB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH7Y4W1","Color: Teal"
"Reviewed in the United States on December 16, 2020","Tam","yes","yes","Cheap","Nothing what they say Very Bad ... Cheaply made not worth the money",1,"-","-","https://www.amazon.com/gp/customer-reviews/RGHLYB2ZAPGUD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHD4S4H","Color: Navy"
"Reviewed in the United States on September 1, 2021","jared morrison iv","yes","yes","Small, feels cheap","Small, feels cheap",2,"-","-","https://www.amazon.com/gp/customer-reviews/RCQGF9CZBTDCD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on August 17, 2020","Fabrizio","yes","yes","Carpet your bathroom for cheap!","These towels might as well be toilet paper. Littered my bathroom in black fuzz. Don’t waste your time. You get what you pay for.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R7T6JVL75W9D4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on January 19, 2021","cemurray","yes","yes","very thin","these are so thin!  felt like a dish cloth.  They are being returned.  Color is nice- what a shame.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2TCSB52YSE28D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TY1NKV3","Color: Light Grey"
"Reviewed in the United States on July 17, 2021","JR","yes","yes","Don’t get these towels","Total waist of money. These towels are hard and thin. They are not soft at all. Very disappointed in this purchase! Doesn’t match the description at all and after washing once they are done. Bought two sets. You should be ashamed of yourself selling a cheap product with terrible quality!",1,"-","-","https://www.amazon.com/gp/customer-reviews/R30SAL106HXIA6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TSPQ5B8","Color: Coral Orange"
"Reviewed in the United States on June 26, 2020","cristina seanez","yes","yes","Do not recommend","SUPER thin towels. NOT SOFT AT ALL. Could definitely find better in discount dept stores.Not as picture shown. Color looks like a washed off, old black.DO NOT WASTE YOUR MONEY",1,"-","-","https://www.amazon.com/gp/customer-reviews/RIVNRLWFAJ9CQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on July 16, 2021","Lavette Fisher","yes","yes","Not what i expected","Pros great color... Cons thin, bad material choice, towels small. Definitely a bad choice dont by this product",1,"-","-","https://www.amazon.com/gp/customer-reviews/R5GGYXLBYCXB2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B082QYXYJD","Color: Turquoise Blue"
